,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
387,370429,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Mendip District, Somerset, England",51.1953,-2.7776,0,"call, flight call",,,field recording,//xeno-canto.org/370429,https://xeno-canto.org/370429/download,XC370429-T58.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370429-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370429-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370429-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370429-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370429-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370429-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370429-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,08:21,2017-05-13,2017-05-17,[],Canada goose calls ... not filtered ... parabolic ... background noise ...,yes,yes,no,,,no,,,48000
388,370278,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Mendip District (near  Westhay), Somerset, England",51.193,-2.7795,0,"call, flight call, wing beats",,,field recording,//xeno-canto.org/370278,https://xeno-canto.org/370278/download,XC370278-T26.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370278-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370278-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370278-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:18,06:54,2017-05-13,2017-05-16,[],Canada geese calls ... not filtered ... parabolic ... background noise ...,yes,yes,no,,,no,,,48000
389,370277,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Mendip District (near  Westhay), Somerset, England",51.193,-2.7795,0,"call, flight call",,,field recording,//xeno-canto.org/370277,https://xeno-canto.org/370277/download,XC370277-T24.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370277-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370277-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370277-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC370277-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370277-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370277-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC370277-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:45,06:31,2017-05-13,2017-05-16,"['Anser anser', 'Phylloscopus trochilus', 'Botaurus stellaris']",Canada geese calls ... not filtered ... parabolic ... background noise ...,yes,yes,no,,,no,,,48000
390,368732,Branta,canadensis,,birds,Canada Goose,Sue Riffe,United States,"Walden Reservoir, Jackson Co., Colorado",40.7275,-106.2975,2500,"flight call, wing flaps",,,field recording,//xeno-canto.org/368732,https://xeno-canto.org/368732/download,XC368732-Canada Geese flying away on 4.30.17 at Walden Res at 9.42 .37_0531.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC368732-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC368732-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC368732-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC368732-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC368732-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC368732-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC368732-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:37,9:42,2017-04-30,2017-05-10,['Cistothorus palustris'],Natural vocalization from two CANG flying overhead.,yes,yes,no,,,no,,,48000
391,363864,Branta,canadensis,,birds,Canada Goose,Brian Murphy,United States,"North Carolina (near  Durham), Durham County, North Carolina",36.0207,-78.7277,90,alarm call,,,field recording,//xeno-canto.org/363864,https://xeno-canto.org/363864/download,XC363864-CANG_RSRA_041017.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/ffts/XC363864-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/ffts/XC363864-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/ffts/XC363864-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/ffts/XC363864-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/wave/XC363864-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/wave/XC363864-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HGSKQYVZNX/wave/XC363864-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:43,10:30,2017-04-10,2017-04-11,[],,yes,yes,no,,,no,,,44100
392,362377,Branta,canadensis,,birds,Canada Goose,Eetu Paljakka,Finland,"Saltfjärden, Kirkkonummi, Uusimaa",60.09,24.4872,0,flight call,,,field recording,//xeno-canto.org/362377,https://xeno-canto.org/362377/download,XC362377-170325_bracan_saltfjarden_1045.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC362377-small.png', 'med': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC362377-med.png', 'large': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC362377-large.png', 'full': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC362377-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/wave/XC362377-small.png', 'med': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/wave/XC362377-med.png', 'large': '//xeno-canto.org/sounds/uploaded/INCBVJJLBJ/wave/XC362377-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:45,10:45,2017-03-25,2017-04-01,['Picus canus'],,yes,yes,no,,,no,,,48000
393,322207,Branta,canadensis,,birds,Canada Goose,Mikael Litsgård,Sweden,"Västra Ängsö, Västmanlands län",59.5347,16.8445,10,call,,,field recording,//xeno-canto.org/322207,https://xeno-canto.org/322207/download,XC322207-160605_0603-Branta canadensis.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322207-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322207-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322207-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,06:03,2016-06-05,2016-06-17,[],Calls from a single bird on the water.,yes,yes,no,,,no,,,44100
394,322200,Branta,canadensis,,birds,Canada Goose,Mikael Litsgård,Sweden,"Västra Ängsö, Västmanlands län",59.5347,16.8445,10,call,,,field recording,//xeno-canto.org/322200,https://xeno-canto.org/322200/download,XC322200-160605_0512-Branta canadensis.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322200-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322200-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322200-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/ffts/XC322200-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322200-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322200-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WBXWQVRTFL/wave/XC322200-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,05:12,2016-06-05,2016-06-17,[],Calls from pair of birds swimming along the shore when they caught sight of me.,yes,yes,no,,,no,,,44100
395,317033,Branta,canadensis,,birds,Canada Goose,Thomas G. Graves,United States,"San Luis National Wildlife Refuge, Stevinson, Merced County, California",37.274,-120.8467,20,"call, flight call, wing whir",,,field recording,//xeno-canto.org/317033,https://xeno-canto.org/317033/download,XC317033-11 SLNWR Canada Goose a 05-02-16.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC317033-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC317033-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC317033-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC317033-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/wave/XC317033-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/wave/XC317033-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KGOCOOKTTU/wave/XC317033-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,8:46,2016-05-02,2016-05-17,"['Cistothorus palustris', 'Xanthocephalus xanthocephalus']",,unknown,unknown,no,,,no,,,48000
396,315866,Branta,canadensis,,birds,Canada Goose,brickegickel,France,"Kesseldorf, Bas-Rhin, Alsace-Champagne-Ardenne-Lorraine",48.89,8.0615,130,"call, flight call",,,field recording,//xeno-canto.org/315866,https://xeno-canto.org/315866/download,XC315866-160507_08XC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC315866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC315866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC315866-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC315866-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/wave/XC315866-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/wave/XC315866-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCFGTDXKHO/wave/XC315866-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,07:00,2016-05-07,2016-05-10,['Oriolus oriolus'],2 Branta canadensis where landing.,yes,yes,no,,,no,,,44100
397,310813,Branta,canadensis,,birds,Canada Goose,Joost van Bruggen,Netherlands,"Aerdt, Oude Rijnstrangen",51.9013,6.0875,10,song,,,field recording,//xeno-canto.org/310813,https://xeno-canto.org/310813/download,XC310813-Canadese Gans-KGW.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC310813-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC310813-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC310813-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC310813-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC310813-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC310813-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC310813-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:55,11:50,2016-04-02,2016-04-07,"['Alauda arvensis', 'Anser anser', 'Fulica atra', 'Vanellus vanellus', 'Emberiza schoeniclus']",,yes,yes,no,,,no,,,44100
398,310621,Branta,canadensis,,birds,Canada Goose,Patrik Åberg,Sweden,"Amperna, Brevik, Västergötland",58.4453,14.4484,90,"call, flushed call",,,field recording,//xeno-canto.org/310621,https://xeno-canto.org/310621/download,XC310621-Kanadagås-lockläte-Amperna-(2015-03-18 17.16)-LS140595.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC310621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC310621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC310621-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC310621-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC310621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC310621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC310621-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,17:16,2015-03-18,2016-04-05,['Troglodytes troglodytes'],,yes,yes,no,,,no,,,44100
399,307648,Branta,canadensis,,birds,Canada Goose,J.R. Rigby,United States,"Oxford, Lafayette County, Mississippi",34.4842,-89.5949,90,call,,,field recording,//xeno-canto.org/307648,https://xeno-canto.org/307648/download,XC307648-BA_JRR_CAGO_2015_11_19_0841_SardisWMA_LafayetteCo_MS.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/ffts/XC307648-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/ffts/XC307648-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/ffts/XC307648-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/ffts/XC307648-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/wave/XC307648-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/wave/XC307648-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RSRUUVOCGA/wave/XC307648-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:59,08:30,2015-11-19,2016-03-19,"['Corvus brachyrhynchos', 'Cyanocitta cristata']","Natural sound from birds flying over, approximately 30m from recordist.

#Habitat#
State waterfowl refuge along the margins of USACE flood control reservoir. Strip along the lake margins ~1km wide of moist soil grassland with mix of forbs, native warm season grasses (Andropogon, Schyzachyrium, Eragrostis, Aristida, etc.), and some sparse woody vegetation (Cephalanthus, Quercus saplings, etc.) bounded by oak hickory forest and, in places, pine plantation.  Three or four shallow waterfowl impoundments partially flooded in the winter.

#Editing#
No edits.

#Equipment#
Fostex FR-2 digital recorder with Sennheiser microphone and Telinga pro 22"" parabolic reflector. ",yes,yes,no,,,no,,,44100
400,305662,Branta,canadensis,,birds,Canada Goose,David Darrell-Lambert,United Kingdom,"London Borough of Richmond upon Thames (near  London), Greater London, England",51.4792,-0.2313,0,call,,,field recording,//xeno-canto.org/305662,https://xeno-canto.org/305662/download,XC305662-Canada Geese call very good 2014 04 16 WWT London Wetland Centre_0025 stereo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/ffts/XC305662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/ffts/XC305662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/ffts/XC305662-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/ffts/XC305662-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/wave/XC305662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/wave/XC305662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYKHDFBYIH/wave/XC305662-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,10:00,2014-04-16,2016-03-05,[],,yes,yes,no,,,no,,,48000
401,301952,Branta,canadensis,parvipes,birds,Canada Goose,Nick Komar,United States,"Estes Park, Larimer County, Colorado",40.3776,-105.508,2300,flight call,,,field recording,//xeno-canto.org/301952,https://xeno-canto.org/301952/download,XC301952-160131_011 CANG parvipes 4x.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC301952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC301952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC301952-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC301952-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC301952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC301952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC301952-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,14:45,2016-01-31,2016-02-02,[],Group of 160 geese flying low overhead prior to landing in lake.  Recording amplified 4x in WavePad Sound Editor,yes,yes,no,,,no,,,44100
402,301555,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Houghton Regis, Central Bedfordshire, England",51.8989,-0.5368,120,flight call,,,field recording,//xeno-canto.org/301555,https://xeno-canto.org/301555/download,XC301555-LS113856.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301555-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301555-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301555-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301555-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301555-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301555-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301555-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:36,?,2000-04-15,2016-01-27,[],Canada goose flight calls   ... not filtered ... parabolic ... downloaded in mono ... back ground noise ... recorded early morning ...,yes,yes,no,,,no,,,44100
403,301542,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Houghton Regis, Central Bedfordshire, England",51.8989,-0.5368,120,"call, flight call",,,field recording,//xeno-canto.org/301542,https://xeno-canto.org/301542/download,XC301542-LS113842.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301542-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301542-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301542-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301542-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301542-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301542-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301542-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:39,?,2000-03-20,2016-01-27,['Pica pica'],Canada goose calls  ... not filtered ... parabolic ... downloaded in mono ... recorded early morning ...,yes,yes,no,,,no,,,44100
404,301129,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Suffolk Coastal District, Suffolk, England",52.0699,1.5176,0,call,,,field recording,//xeno-canto.org/301129,https://xeno-canto.org/301129/download,XC301129-T07.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301129-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301129-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301129-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301129-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301129-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301129-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301129-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:11,06:00,2010-05-03,2016-01-24,['Larus argentatus'],Canada goose  calls ... not filtered ... parabolic ...,yes,yes,no,,,no,,,48000
405,301128,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Suffolk Coastal District, Suffolk, England",52.0699,1.5176,0,call,,,field recording,//xeno-canto.org/301128,https://xeno-canto.org/301128/download,XC301128-T06.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301128-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301128-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301128-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301128-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301128-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301128-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301128-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:59,05:58,2010-05-03,2016-01-24,"['Larus argentatus', 'Haematopus ostralegus']",Canada goose  calls ... not filtered ... parabolic ...,yes,yes,no,,,no,,,48000
406,301126,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Suffolk Coastal District, Suffolk, England",52.0699,1.5176,0,call,,,field recording,//xeno-canto.org/301126,https://xeno-canto.org/301126/download,XC301126-T05.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301126-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301126-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301126-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301126-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301126-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301126-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301126-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:56,05:56,2010-05-03,2016-01-24,"['Larus argentatus', 'Haematopus ostralegus']",Canada goose  calls ... not filtered ... parabolic ... ,yes,yes,no,,,no,,,48000
407,301124,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Suffolk Coastal District, Suffolk, England",52.0699,1.5176,0,call,,,field recording,//xeno-canto.org/301124,https://xeno-canto.org/301124/download,XC301124-T04.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301124-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC301124-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301124-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301124-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC301124-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:49,05:55,2010-05-03,2016-01-24,"['Larus argentatus', 'Haematopus ostralegus']",Canada goose  calls ... not filtered ... parabolic ... background noise ...,yes,yes,no,,,no,,,48000
